,hh1,hh2,links,kinship,distance,clan1,clan2,wealth1,wealth2,religion1,religion2,primary1,primary2,head_age1,head_age2,head_sex1,head_sex2
190,002,075,no link,no blood relation,972.0,6.0,19.0,6.639588178634644,3.3661178359985353,Catholic,Catholic,1,1,30.0,37.0,1.0,1.0
191,002,076,no link,no blood relation,871.2,6.0,21.0,6.639588178634644,6.346027276992798,Catholic,Lutheran,1,1,30.0,36.0,1.0,1.0
192,002,077,no link,no blood relation,1149.6,6.0,18.0,6.639588178634644,2.457661807537079,Catholic,Lutheran,1,1,30.0,57.0,1.0,1.0
193,002,078,no link,no blood relation,772.8,6.0,21.0,6.639588178634644,1.6424705781936646,Catholic,Lutheran,1,1,30.0,24.0,1.0,1.0
194,002,079,no link,no blood relation,717.6,6.0,5.0,6.639588178634644,0.7799999713897705,Catholic,Lutheran,1,0,30.0,80.0,1.0,0.0
195,002,080,no link,no blood relation,732.0,6.0,20.0,6.639588178634644,0.4036470651626587,Catholic,Muslim,1,0,30.0,32.0,1.0,1.0
196,002,081,no link,no blood relation,763.2,6.0,10.0,6.639588178634644,1.7895882470607758,Catholic,Lutheran,1,0,30.0,70.0,1.0,0.0
197,002,082,no link,no blood relation,739.2,6.0,23.0,6.639588178634644,0.7255559116601944,Catholic,Lutheran,1,0,30.0,60.0,1.0,0.0
198,002,083,no link,no blood relation,832.8,6.0,7.0,6.639588178634644,4.649441161155701,Catholic,Catholic,1,1,30.0,50.0,1.0,1.0
199,002,084,no link,no blood relation,1219.2,6.0,21.0,6.639588178634644,1.4768882095813751,Catholic,Muslim,1,0,30.0,50.0,1.0,0.0
200,002,085,no link,no blood relation,1262.4,6.0,7.0,6.639588178634644,1.2352058570384978,Catholic,Catholic,1,1,30.0,33.0,1.0,1.0
201,002,086,no link,no blood relation,962.4,6.0,3.0,6.639588178634644,5.635509967803955,Catholic,Catholic,1,0,30.0,45.0,1.0,1.0
202,002,087,no link,no blood relation,969.6,6.0,19.0,6.639588178634644,3.400941198348999,Catholic,Muslim,1,1,30.0,42.0,1.0,1.0
203,002,088,no link,no blood relation,952.8,6.0,19.0,6.639588178634644,2.496764659881592,Catholic,Catholic,1,1,30.0,35.0,1.0,1.0
204,002,089,no link,no blood relation,1406.4,6.0,24.0,6.639588178634644,10.348088121414184,Catholic,Lutheran,1,1,30.0,47.0,1.0,1.0
205,002,090,no link,no blood relation,928.8,6.0,19.0,6.639588178634644,3.039441201210022,Catholic,Catholic,1,1,30.0,25.0,1.0,1.0
207,002,092,no link,no blood relation,1132.8,6.0,15.0,6.639588178634644,2.7371764025688172,Catholic,Muslim,1,1,30.0,40.0,1.0,0.0
208,002,093,no link,no blood relation,1363.2,6.0,15.0,6.639588178634644,8.378235158920289,Catholic,Catholic,1,1,30.0,44.0,1.0,1.0
209,002,094,no link,no blood relation,1519.2,6.0,21.0,6.639588178634644,8.506294012069702,Catholic,Lutheran,1,1,30.0,50.0,1.0,1.0
210,002,095,no link,no blood relation,1310.4,6.0,18.0,6.639588178634644,1.23213529586792,Catholic,Catholic,1,1,30.0,29.0,1.0,1.0
211,002,096,no link,no blood relation,1336.8,6.0,23.0,6.639588178634644,1.0697999761104584,Catholic,Muslim,1,0,30.0,56.0,1.0,0.0
212,002,097,no link,no blood relation,1317.6,6.0,21.0,6.639588178634644,3.2547061443328857,Catholic,Muslim,1,1,30.0,28.0,1.0,1.0
213,002,098,no link,no blood relation,1399.2,6.0,16.0,6.639588178634644,1.5906472206115723,Catholic,Catholic,1,0,30.0,37.0,1.0,1.0
214,002,099,no link,no blood relation,372.0,6.0,2.0,6.639588178634644,2.8593411798477173,Catholic,Muslim,1,0,30.0,66.0,1.0,0.0
215,002,100,unilateral link,no blood relation,715.2,6.0,6.0,6.639588178634644,1.935764729976654,Catholic,Catholic,1,1,30.0,89.0,1.0,0.0
216,002,101,no link,no blood relation,475.2,6.0,16.0,6.639588178634644,3.229164716720581,Catholic,Catholic,1,1,30.0,45.0,1.0,0.0
217,002,102,no link,no blood relation,352.8,6.0,21.0,6.639588178634644,1.8556764388084412,Catholic,Muslim,1,1,30.0,42.0,1.0,1.0
218,002,103,no link,no blood relation,1432.8,6.0,16.0,6.639588178634644,1.4142647302150726,Catholic,Catholic,1,1,30.0,25.0,1.0,1.0
219,002,104,no link,no blood relation,1456.8,6.0,21.0,6.639588178634644,12.68876449584961,Catholic,Muslim,1,1,30.0,54.0,1.0,1.0
220,002,105,no link,no blood relation,1468.8,6.0,2.0,6.639588178634644,10.926235273361206,Catholic,Muslim,1,1,30.0,32.0,1.0,1.0
221,002,106,no link,no blood relation,1440.0,6.0,16.0,6.639588178634644,10.284117221832275,Catholic,Lutheran,1,1,30.0,56.0,1.0,1.0
222,002,107,no link,no blood relation,612.0,6.0,18.0,6.639588178634644,4.795000076293945,Catholic,Catholic,1,1,30.0,47.0,1.0,1.0
223,002,108,no link,no blood relation,204.0,6.0,16.0,6.639588178634644,6.635646724700928,Catholic,Catholic,1,0,30.0,59.0,1.0,1.0
224,002,109,no link,no blood relation,708.0,6.0,16.0,6.639588178634644,1.0098823606967926,Catholic,Catholic,1,1,30.0,75.0,1.0,0.0
225,002,110,no link,no blood relation,535.2,6.0,19.0,6.639588178634644,2.385882318019867,Catholic,Muslim,1,1,30.0,23.0,1.0,1.0
226,002,111,no link,no blood relation,151.2,6.0,16.0,6.639588178634644,3.330941222190857,Catholic,Catholic,1,1,30.0,49.0,1.0,1.0
227,002,112,no link,no blood relation,508.8,6.0,19.0,6.639588178634644,14.101177272796631,Catholic,Muslim,1,1,30.0,56.0,1.0,1.0
228,002,113,no link,no blood relation,885.6,6.0,14.0,6.639588178634644,1.774941062450409,Catholic,Catholic,1,1,30.0,35.0,1.0,1.0
229,002,114,unilateral link,no blood relation,124.8,6.0,23.0,6.639588178634644,9.001352947235107,Catholic,Catholic,1,1,30.0,41.0,1.0,1.0
230,002,115,no link,no blood relation,345.6,6.0,16.0,6.639588178634644,1.5224999463558198,Catholic,Catholic,1,1,30.0,23.0,1.0,1.0
231,002,117,no link,no blood relation,650.4,6.0,21.0,6.639588178634644,0.0,Catholic,Lutheran,1,1,30.0,58.0,1.0,1.0
232,002,118,no link,no blood relation,667.2,6.0,12.0,6.639588178634644,0.0,Catholic,Lutheran,1,0,30.0,72.0,1.0,0.0
233,002,119,no link,no blood relation,597.6,6.0,17.0,6.639588178634644,0.0,Catholic,Catholic,1,0,30.0,50.0,1.0,1.0
235,003,004,no link,no blood relation,127.2,21.0,23.0,1.5382353127002717,2.7430588088035583,Catholic,Catholic,1,1,48.0,80.0,0.0,1.0
236,003,005,no link,no blood relation,182.4,21.0,23.0,1.5382353127002717,1.9760980377197266,Catholic,Catholic,1,1,48.0,35.0,0.0,1.0
237,003,006,no link,no blood relation,144.0,21.0,23.0,1.5382353127002717,1.3949411339759827,Catholic,Catholic,1,1,48.0,28.0,0.0,1.0
238,003,007,no link,no blood relation,240.0,21.0,4.0,1.5382353127002717,3.776666522026062,Catholic,Catholic,1,1,48.0,51.0,0.0,1.0
239,003,008,no link,no blood relation,120.0,21.0,16.0,1.5382353127002717,3.174818737030029,Catholic,Lutheran,1,1,48.0,27.0,0.0,1.0
240,003,009,no link,no blood relation,218.4,21.0,19.0,1.5382353127002717,2.6475882334709167,Catholic,Lutheran,1,1,48.0,41.0,0.0,0.0
241,003,010,no link,no blood relation,259.2,21.0,21.0,1.5382353127002717,27.96958790206909,Catholic,Muslim,1,1,48.0,42.0,0.0,1.0
242,003,011,no link,no blood relation,355.2,21.0,11.0,1.5382353127002717,18.445058963775633,Catholic,Catholic,1,1,48.0,62.0,0.0,1.0
243,003,012,no link,no blood relation,88.8,21.0,16.0,1.5382353127002717,1.294794112443924,Catholic,Lutheran,1,0,48.0,41.0,0.0,1.0
244,003,013,no link,no blood relation,249.6,21.0,21.0,1.5382353127002717,0.9580881893634796,Catholic,Catholic,1,1,48.0,36.0,0.0,1.0
245,003,014,no link,no blood relation,278.4,21.0,21.0,1.5382353127002717,1.62941175699234,Catholic,Catholic,1,1,48.0,34.0,0.0,1.0
246,003,015,no link,no blood relation,213.6,21.0,16.0,1.5382353127002717,3.6029018359184266,Catholic,Catholic,1,1,48.0,30.0,0.0,1.0
247,003,016,no link,no blood relation,132.0,21.0,20.0,1.5382353127002717,0.8876470327377319,Catholic,Lutheran,1,0,48.0,68.0,0.0,0.0
248,003,017,unilateral link,"sibling, child, parent",76.8,21.0,6.0,1.5382353127002717,27.64897018432617,Catholic,Catholic,1,1,48.0,60.0,0.0,1.0
249,003,018,no link,no blood relation,300.0,21.0,21.0,1.5382353127002717,3.379632411003113,Catholic,Catholic,1,1,48.0,34.0,0.0,1.0
250,003,019,no link,no blood relation,369.6,21.0,16.0,1.5382353127002717,3.1777058000564575,Catholic,Catholic,1,1,48.0,50.0,0.0,0.0
251,003,020,no link,no blood relation,331.2,21.0,2.0,1.5382353127002717,5.163623468399048,Catholic,Muslim,1,1,48.0,42.0,0.0,1.0
252,003,021,no link,no blood relation,408.0,21.0,16.0,1.5382353127002717,3.7514705657958984,Catholic,Lutheran,1,1,48.0,46.0,0.0,1.0
253,003,022,no link,no blood relation,362.4,21.0,19.0,1.5382353127002717,5.517803719520569,Catholic,Muslim,1,1,48.0,23.0,0.0,1.0
254,003,023,no link,no blood relation,374.4,21.0,13.0,1.5382353127002717,2.351911783218384,Catholic,Muslim,1,1,48.0,38.0,0.0,1.0
255,003,024,no link,no blood relation,436.8,21.0,13.0,1.5382353127002717,5.605098009109497,Catholic,Lutheran,1,1,48.0,78.0,0.0,1.0
256,003,025,no link,no blood relation,405.6,21.0,13.0,1.5382353127002717,1.266176462173462,Catholic,Lutheran,1,1,48.0,27.0,0.0,1.0
257,003,026,no link,no blood relation,422.4,21.0,13.0,1.5382353127002717,2.3145098090171814,Catholic,Muslim,1,1,48.0,48.0,0.0,1.0
258,003,027,no link,no blood relation,374.4,21.0,16.0,1.5382353127002717,1.461137294769287,Catholic,Lutheran,1,1,48.0,42.0,0.0,1.0
259,003,028,no link,no blood relation,319.2,21.0,4.0,1.5382353127002717,2.819678436756134,Catholic,Lutheran,1,1,48.0,28.0,0.0,1.0
260,003,029,unilateral link,no blood relation,592.8,21.0,21.0,1.5382353127002717,15.112293970108032,Catholic,Lutheran,1,1,48.0,57.0,0.0,1.0
261,003,030,no link,no blood relation,784.8,21.0,6.0,1.5382353127002717,3.0929410457611084,Catholic,Lutheran,1,1,48.0,35.0,0.0,1.0
262,003,031,unilateral link,no blood relation,784.8,21.0,6.0,1.5382353127002717,7.742764831542969,Catholic,Lutheran,1,1,48.0,85.0,0.0,1.0
263,003,032,no link,no blood relation,808.8,21.0,4.0,1.5382353127002717,9.144235359191894,Catholic,Muslim,1,1,48.0,33.0,0.0,1.0
264,003,033,no link,no blood relation,787.2,21.0,23.0,1.5382353127002717,4.088599716186524,Catholic,Lutheran,1,1,48.0,50.0,0.0,0.0
265,003,034,no link,no blood relation,801.6,21.0,21.0,1.5382353127002717,1.8145294222831727,Catholic,Muslim,1,1,48.0,25.0,0.0,1.0
266,003,035,no link,no blood relation,758.4,21.0,23.0,1.5382353127002717,3.2090764260292053,Catholic,Muslim,1,1,48.0,78.0,0.0,0.0
267,003,036,no link,no blood relation,739.2,21.0,4.0,1.5382353127002717,0.7562941610813141,Catholic,Muslim,1,0,48.0,21.0,0.0,1.0
268,003,037,no link,no blood relation,751.2,21.0,6.0,1.5382353127002717,0.6932352930307388,Catholic,Lutheran,1,0,48.0,33.0,0.0,0.0
269,003,038,no link,no blood relation,756.0,21.0,21.0,1.5382353127002717,5.46752924823761,Catholic,Lutheran,1,1,48.0,65.0,0.0,1.0
270,003,039,no link,no blood relation,705.6,21.0,22.0,1.5382353127002717,5.635411792755127,Catholic,Catholic,1,1,48.0,57.0,0.0,1.0
271,003,040,no link,no blood relation,676.8,21.0,21.0,1.5382353127002717,1.5191177129745483,Catholic,Lutheran,1,0,48.0,30.0,0.0,1.0
272,003,041,no link,no blood relation,631.2,21.0,4.0,1.5382353127002717,11.575803857803345,Catholic,Catholic,1,1,48.0,40.0,0.0,1.0
273,003,042,no link,no blood relation,612.0,21.0,4.0,1.5382353127002717,3.3994706039428713,Catholic,Lutheran,1,1,48.0,30.0,0.0,1.0
274,003,043,no link,no blood relation,585.6,21.0,6.0,1.5382353127002717,6.617441179275513,Catholic,Lutheran,1,1,48.0,64.0,0.0,1.0
275,003,044,no link,no blood relation,513.6,21.0,9.0,1.5382353127002717,3.822867817878723,Catholic,Lutheran,1,0,48.0,47.0,0.0,1.0
276,003,045,no link,no blood relation,604.8,21.0,16.0,1.5382353127002717,1.4114117975234985,Catholic,Catholic,1,0,48.0,61.0,0.0,0.0
277,003,046,no link,no blood relation,669.6,21.0,22.0,1.5382353127002717,4.445960706710816,Catholic,Catholic,1,1,48.0,60.0,0.0,1.0
279,003,048,no link,no blood relation,595.2,21.0,21.0,1.5382353127002717,3.012235294818878,Catholic,Lutheran,1,0,48.0,65.0,0.0,0.0
280,003,049,no link,no blood relation,571.2,21.0,13.0,1.5382353127002717,3.0197646718025206,Catholic,Lutheran,1,0,48.0,45.0,0.0,1.0
281,003,050,no link,no blood relation,588.0,21.0,21.0,1.5382353127002717,1.276958872795105,Catholic,Lutheran,1,1,48.0,37.0,0.0,0.0
282,003,051,no link,no blood relation,676.8,21.0,8.0,1.5382353127002717,5.351411747932434,Catholic,Catholic,1,1,48.0,44.0,0.0,1.0
283,003,052,no link,no blood relation,722.4,21.0,21.0,1.5382353127002717,0.22951175272464752,Catholic,Lutheran,1,0,48.0,15.0,0.0,1.0
284,003,053,no link,no blood relation,547.2,21.0,25.0,1.5382353127002717,2.3020411133766174,Catholic,Catholic,1,1,48.0,53.0,0.0,0.0
285,003,054,no link,no blood relation,432.0,21.0,4.0,1.5382353127002717,1.8782354140281676,Catholic,Lutheran,1,1,48.0,39.0,0.0,1.0
286,003,055,no link,no blood relation,496.8,21.0,6.0,1.5382353127002717,1.3601765108108521,Catholic,Lutheran,1,1,48.0,34.0,0.0,1.0
287,003,056,no link,no blood relation,357.6,21.0,6.0,1.5382353127002717,2.738294093608856,Catholic,Lutheran,1,1,48.0,28.0,0.0,1.0
288,003,057,no link,no blood relation,477.6,21.0,4.0,1.5382353127002717,3.9503674507141113,Catholic,Lutheran,1,1,48.0,30.0,0.0,1.0
289,003,058,no link,no blood relation,475.2,21.0,4.0,1.5382353127002717,3.3061760807037355,Catholic,Lutheran,1,1,48.0,39.0,0.0,1.0
290,003,059,no link,no blood relation,477.6,21.0,4.0,1.5382353127002717,4.125470589637756,Catholic,Catholic,1,1,48.0,40.0,0.0,0.0
291,003,060,no link,no blood relation,506.4,21.0,16.0,1.5382353127002717,2.0326961636543275,Catholic,Catholic,1,0,48.0,29.0,0.0,1.0
292,003,061,no link,no blood relation,460.8,21.0,6.0,1.5382353127002717,5.839058806419373,Catholic,Muslim,1,1,48.0,30.0,0.0,1.0
293,003,062,unilateral link,no blood relation,549.6,21.0,21.0,1.5382353127002717,14.618823585510254,Catholic,Lutheran,1,1,48.0,57.0,0.0,1.0
295,003,064,no link,no blood relation,825.6,21.0,21.0,1.5382353127002717,10.594117641448975,Catholic,Catholic,1,1,48.0,64.0,0.0,1.0
296,003,065,no link,no blood relation,849.6,21.0,24.0,1.5382353127002717,3.2051764240264893,Catholic,Lutheran,1,1,48.0,58.0,0.0,1.0
297,003,066,reciprocal link,no blood relation,744.0,21.0,16.0,1.5382353127002717,2.998676598072052,Catholic,Catholic,1,1,48.0,25.0,0.0,1.0
298,003,067,no link,no blood relation,700.8,21.0,16.0,1.5382353127002717,1.8972941584587097,Catholic,Lutheran,1,1,48.0,40.0,0.0,1.0
299,003,068,no link,no blood relation,861.6,21.0,1.0,1.5382353127002717,2.9884707040786744,Catholic,Catholic,1,0,48.0,58.0,0.0,0.0
300,003,069,no link,no blood relation,1029.6,21.0,16.0,1.5382353127002717,14.281764106750488,Catholic,Catholic,1,1,48.0,34.0,0.0,1.0
301,003,070,no link,no blood relation,1089.6,21.0,18.0,1.5382353127002717,6.933352743148804,Catholic,Lutheran,1,1,48.0,30.0,0.0,1.0
302,003,071,no link,no blood relation,948.0,21.0,19.0,1.5382353127002717,1.4802941679954529,Catholic,Catholic,1,1,48.0,68.0,0.0,1.0
303,003,072,no link,no blood relation,777.6,21.0,16.0,1.5382353127002717,2.7694263548851015,Catholic,Catholic,1,1,48.0,45.0,0.0,1.0
304,003,073,no link,no blood relation,1056.0,21.0,4.0,1.5382353127002717,4.124511692047119,Catholic,Muslim,1,1,48.0,38.0,0.0,0.0
305,003,074,no link,no blood relation,933.6,21.0,14.0,1.5382353127002717,3.3416765928268433,Catholic,Catholic,1,1,48.0,45.0,0.0,1.0
306,003,075,no link,no blood relation,972.0,21.0,19.0,1.5382353127002717,3.3661178359985353,Catholic,Catholic,1,1,48.0,37.0,0.0,1.0
307,003,076,no link,no blood relation,866.4,21.0,21.0,1.5382353127002717,6.346027276992798,Catholic,Lutheran,1,1,48.0,36.0,0.0,1.0
308,003,077,no link,no blood relation,1156.8,21.0,18.0,1.5382353127002717,2.457661807537079,Catholic,Lutheran,1,1,48.0,57.0,0.0,1.0
309,003,078,no link,no blood relation,780.0,21.0,21.0,1.5382353127002717,1.6424705781936646,Catholic,Lutheran,1,1,48.0,24.0,0.0,1.0
310,003,079,no link,no blood relation,708.0,21.0,5.0,1.5382353127002717,0.7799999713897705,Catholic,Lutheran,1,0,48.0,80.0,0.0,0.0
311,003,080,no link,no blood relation,739.2,21.0,20.0,1.5382353127002717,0.4036470651626587,Catholic,Muslim,1,0,48.0,32.0,0.0,1.0
312,003,081,no link,no blood relation,768.0,21.0,10.0,1.5382353127002717,1.7895882470607758,Catholic,Lutheran,1,0,48.0,70.0,0.0,0.0
313,003,082,no link,no blood relation,746.4,21.0,23.0,1.5382353127002717,0.7255559116601944,Catholic,Lutheran,1,0,48.0,60.0,0.0,0.0
314,003,083,no link,no blood relation,837.6,21.0,7.0,1.5382353127002717,4.649441161155701,Catholic,Catholic,1,1,48.0,50.0,0.0,1.0
315,003,084,no link,no blood relation,1224.0,21.0,21.0,1.5382353127002717,1.4768882095813751,Catholic,Muslim,1,0,48.0,50.0,0.0,0.0
316,003,085,no link,no blood relation,1255.2,21.0,7.0,1.5382353127002717,1.2352058570384978,Catholic,Catholic,1,1,48.0,33.0,0.0,1.0
317,003,086,no link,no blood relation,960.0,21.0,3.0,1.5382353127002717,5.635509967803955,Catholic,Catholic,1,0,48.0,45.0,0.0,1.0
318,003,087,no link,no blood relation,969.6,21.0,19.0,1.5382353127002717,3.400941198348999,Catholic,Muslim,1,1,48.0,42.0,0.0,1.0
319,003,088,no link,no blood relation,952.8,21.0,19.0,1.5382353127002717,2.496764659881592,Catholic,Catholic,1,1,48.0,35.0,0.0,1.0
320,003,089,no link,no blood relation,1404.0,21.0,24.0,1.5382353127002717,10.348088121414184,Catholic,Lutheran,1,1,48.0,47.0,0.0,1.0
321,003,090,no link,no blood relation,926.4,21.0,19.0,1.5382353127002717,3.039441201210022,Catholic,Catholic,1,1,48.0,25.0,0.0,1.0
323,003,092,no link,no blood relation,1128.0,21.0,15.0,1.5382353127002717,2.7371764025688172,Catholic,Muslim,1,1,48.0,40.0,0.0,0.0
324,003,093,no link,no blood relation,1360.8,21.0,15.0,1.5382353127002717,8.378235158920289,Catholic,Catholic,1,1,48.0,44.0,0.0,1.0
325,003,094,no link,no blood relation,1521.6,21.0,21.0,1.5382353127002717,8.506294012069702,Catholic,Lutheran,1,1,48.0,50.0,0.0,1.0
326,003,095,no link,no blood relation,1312.8,21.0,18.0,1.5382353127002717,1.23213529586792,Catholic,Catholic,1,1,48.0,29.0,0.0,1.0
327,003,096,no link,no blood relation,1341.6,21.0,23.0,1.5382353127002717,1.0697999761104584,Catholic,Muslim,1,0,48.0,56.0,0.0,0.0
328,003,097,no link,no blood relation,1322.4,21.0,21.0,1.5382353127002717,3.2547061443328857,Catholic,Muslim,1,1,48.0,28.0,0.0,1.0
329,003,098,no link,no blood relation,1399.2,21.0,16.0,1.5382353127002717,1.5906472206115723,Catholic,Catholic,1,0,48.0,37.0,0.0,1.0
330,003,099,no link,no blood relation,393.6,21.0,2.0,1.5382353127002717,2.8593411798477173,Catholic,Muslim,1,0,48.0,66.0,0.0,0.0
331,003,100,no link,no blood relation,705.6,21.0,6.0,1.5382353127002717,1.935764729976654,Catholic,Catholic,1,1,48.0,89.0,0.0,0.0
332,003,101,no link,no blood relation,484.8,21.0,16.0,1.5382353127002717,3.229164716720581,Catholic,Catholic,1,1,48.0,45.0,0.0,0.0
333,003,102,no link,no blood relation,374.4,21.0,21.0,1.5382353127002717,1.8556764388084412,Catholic,Muslim,1,1,48.0,42.0,0.0,1.0
334,003,103,no link,no blood relation,1428.0,21.0,16.0,1.5382353127002717,1.4142647302150726,Catholic,Catholic,1,1,48.0,25.0,0.0,1.0
335,003,104,no link,no blood relation,1454.4,21.0,21.0,1.5382353127002717,12.68876449584961,Catholic,Muslim,1,1,48.0,54.0,0.0,1.0
336,003,105,no link,no blood relation,1473.6,21.0,2.0,1.5382353127002717,10.926235273361206,Catholic,Muslim,1,1,48.0,32.0,0.0,1.0
337,003,106,no link,no blood relation,1437.6,21.0,16.0,1.5382353127002717,10.284117221832275,Catholic,Lutheran,1,1,48.0,56.0,0.0,1.0
338,003,107,no link,no blood relation,626.4,21.0,18.0,1.5382353127002717,4.795000076293945,Catholic,Catholic,1,1,48.0,47.0,0.0,1.0
339,003,108,no link,no blood relation,192.0,21.0,16.0,1.5382353127002717,6.635646724700928,Catholic,Catholic,1,0,48.0,59.0,0.0,1.0
340,003,109,no link,no blood relation,708.0,21.0,16.0,1.5382353127002717,1.0098823606967926,Catholic,Catholic,1,1,48.0,75.0,0.0,0.0
341,003,110,no link,no blood relation,554.4,21.0,19.0,1.5382353127002717,2.385882318019867,Catholic,Muslim,1,1,48.0,23.0,0.0,1.0
342,003,111,no link,no blood relation,141.6,21.0,16.0,1.5382353127002717,3.330941222190857,Catholic,Catholic,1,1,48.0,49.0,0.0,1.0
343,003,112,no link,no blood relation,528.0,21.0,19.0,1.5382353127002717,14.101177272796631,Catholic,Muslim,1,1,48.0,56.0,0.0,1.0
344,003,113,no link,no blood relation,876.0,21.0,14.0,1.5382353127002717,1.774941062450409,Catholic,Catholic,1,1,48.0,35.0,0.0,1.0
345,003,114,no link,no blood relation,146.4,21.0,23.0,1.5382353127002717,9.001352947235107,Catholic,Catholic,1,1,48.0,41.0,0.0,1.0
346,003,115,no link,no blood relation,326.4,21.0,16.0,1.5382353127002717,1.5224999463558198,Catholic,Catholic,1,1,48.0,23.0,0.0,1.0
347,003,117,no link,no blood relation,650.4,21.0,21.0,1.5382353127002717,0.0,Catholic,Lutheran,1,1,48.0,58.0,0.0,1.0
348,003,118,no link,no blood relation,676.8,21.0,12.0,1.5382353127002717,0.0,Catholic,Lutheran,1,0,48.0,72.0,0.0,0.0
349,003,119,no link,no blood relation,612.0,21.0,17.0,1.5382353127002717,0.0,Catholic,Catholic,1,0,48.0,50.0,0.0,1.0
351,004,005,reciprocal link,"sibling, child, parent",52.8,23.0,23.0,2.7430588088035583,1.9760980377197266,Catholic,Catholic,1,1,80.0,35.0,1.0,1.0
352,004,006,reciprocal link,"sibling, child, parent",31.2,23.0,23.0,2.7430588088035583,1.3949411339759827,Catholic,Catholic,1,1,80.0,28.0,1.0,1.0
353,004,007,no link,no blood relation,120.0,23.0,4.0,2.7430588088035583,3.776666522026062,Catholic,Catholic,1,1,80.0,51.0,1.0,1.0
